"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-06-15",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-06-16",,,,,"0.06",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-06-17",,,,,"0.05",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-06-18",,,,,"0.02",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-06-19",,,,,"0.65",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-06-20",,,,,"0.12",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-06-21",,,,,"0.59",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-06-22",,,,,"0.33",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-06-23",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-06-24",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-06-25",,,,,"0.00","T,,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-06-26",,,,,"0.42",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-06-27",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-06-28",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-06-29",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-06-30",,,,,"0.15",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-07-04","    4",",,N","0.00",",,N",,,,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-07-05",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-07-06",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-07-07",,,,,"0.00","T,,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-07-08",,,,,"0.02",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-07-09",,,,,"0.05",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-07-10",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-07-11",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-07-15","    4",",,N","0.52",",,N",,,,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-07-16",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-07-17",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-07-18",,,,,"0.87",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-07-19",,,,,"0.38",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-07-20",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-07-21",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-07-22",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-07-23",,,,,"3.42",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-07-24",,,,,"0.10",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-07-25",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-07-26",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-07-27",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-07-28",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-07-29",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-07-30",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-07-31",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-08-01",,,,,"0.20",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-08-02",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-08-03",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-08-04",,,,,"0.02",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-08-05",,,,,"0.06",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-08-06",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-08-07",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-08-08",,,,,"0.52",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-08-09",,,,,"0.02",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-08-10",,,,,"0.02",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-08-11",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-08-12",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-08-13",,,,,"0.02",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-08-14",,,,,"0.06",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-08-15",,,,,"0.04",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-08-16",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-08-17",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-08-18",,,,,"0.28",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-08-19",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-08-20",,,,,"0.56",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-08-21",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-08-22",,,,,"0.16",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-08-23",,,,,"0.99",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-08-24",,,,,"0.05",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-08-25",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-08-26",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-08-27",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-08-28",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-08-29",,,,,"1.65",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-08-30",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-08-31",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-09-01",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-09-02",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-09-03",,,,,"0.42",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-09-04",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-09-05",,,,,"0.24",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-09-06",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-09-07",,,,,"0.12",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-09-08",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-09-09",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-09-10",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-09-11",,,,,"0.00","T,,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-09-12",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-09-13",,,,,"0.01",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-09-14",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-09-15",,,,,"0.01",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-09-16",,,,,"0.00","T,,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-09-17",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-09-18",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-09-19",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-09-20",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-09-21",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-09-22",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-09-23",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-09-24",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-09-25",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-09-26",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-09-27",,,,,"0.02",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-09-28",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-09-29",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-09-30",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-10-01",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-10-02",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-10-03",,,,,"0.15",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-10-04",,,,,"0.25",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-10-05",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-10-06",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-10-07",,,,,"0.05",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-10-08",,,,,"0.04",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-10-09",,,,,"0.00","T,,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-10-10",,,,,"0.54",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-10-11",,,,,"0.00","T,,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-10-12",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-10-13",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-10-14",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-10-15",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-10-16",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-10-17",,,,,"1.43",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-10-18",,,,,"0.01",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-10-19",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-10-20",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-10-21",,,,,"0.71",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-10-22",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-10-23",,,,,"0.64",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-10-24",,,,,"0.00","T,,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-10-25",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-10-26",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-10-27",,,,,"0.12",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-10-28",,,,,"1.29",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-10-29",,,,,"0.02",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-10-30",,,,,"0.15",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-10-31",,,,,"0.22",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-11-01",,,,,"0.40",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-11-02",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-11-03",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-11-04",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-11-05",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-11-06",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-11-07",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-11-08",,,,,"0.08",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-11-09",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-11-10",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-11-11",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-11-12",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-11-13",,,,,"0.04",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-11-14",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-11-15",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-11-16",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-11-17",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-11-18",,,,,"0.02",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-11-19",,,,,"0.71",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-11-20",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-11-21",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-11-22",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-11-23",,,,,"0.07",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-11-24",,,,,"0.60",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-11-25",,,,,"0.17",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-11-26",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-11-27",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-11-28",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-11-29",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-11-30",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-12-01",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-12-02",,,,,"0.62",",,N",,,,,,,,,,,,,,
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-12-03",,,,,"0.26",",,N","1.4",",,N","1.4",",,N",,,,,,,"0.2",",,N","0.2",",,N"
"US1NYNS0042","ALBERTSON 0.2 SSE, NY US","40.769131","-73.647484","43.3","2019-12-04",,,,,"0.00",",,N",,,,,,,,,,,,,,
